podcast_youtube_id,podcast_name,podcast_number,published_at,description
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5ENEEyOTIwNkY4NzFGMkQ2,"El boom de los Coding Bootcamp - Alessandro Zanardi, Codeworks - Podcast 108",108,2019-09-30T10:16:18Z,"Esta semana nos visita Alessandro Zanardi, CEO de Codeworks, uno de los coding bootcamps más relevantes de Barcelona para comentar sobre la proliferación de este tipo de negocios en nuestras ciudades.

En esta ocasión, Bernat Farrero (CEO de Itnig) y Roger Campos (Co-foundador de Itnig) entran al debate de si es posible formar a un programador en tan solo 3 meses. Por supuesto, hablamos de cómo puede ser rentable un negocio de este estilo en el que el cobro viene meses después del curso, una vez el alumno ha encontrado trabajo.

El podcast de esta semana está patrocinado por Colchón Morfeo. Compra tu colchón online ya, y te lo llevan a casa en tan solo 24 horas. Así de fácil. Además tienes 100 días para probarlo sin compromiso. Entra ya en colchonmorfeo.com y cambia tu idea de descanso. Colchón Morfeo, el mañana empieza esta noche. 
Ver más en colchonmorfeo.com


Suscríbete: https://cutt.ly/itnigyt

Nuestra newsletter: https://cutt.ly/itnignl"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4wRkVBNUY4OTkzN0JCNTA2,¿Cómo hacer un plan de negocios? - Podcast #42,42,2019-09-23T10:11:31Z,"¿Quieres participar en el podcast? Rellena este formulario y hablemos:
https://2ydogsajep9.typeform.com/to/sE0zvWxJ

En este episodio charlamos sobre crear un plan de negocios paso a paso para emprendedores. Pau Fernández (CFO de itnig), Jordi Romero (CEO de Factorial), Juan Rodríguez (CEO de Camaloon) y Bernat Farrero (CEO de itnig) discuten sobre la creación de un plan de negocio  o business plan respondiendo a varias preguntas clave sobre el proceso así como introduciendo ejemplos: 

1:05 Plan de negocio: ¿Qué es un business plan? ¿Hay que hacerlo? 
11:00 Mercado: ¿Hay mercado para este producto? 
24:24 Producto: ¿Cuánto nos cuesta la primera versión del producto? ¿Cómo afecta cada versión del producto a las ventas? 
32:20 Go to market: ¿Cómo conseguimos un cliente? ¿Cuánto nos cuesta? ¿Cómo escala la captación? 
42:10 Financiación: ¿Cómo se consigue financiación? ¿Cuánto dinero es necesario?"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS43NjE5NDdDRTdENjQ3RTkw,Las 1001 batallas de Jesús Monleón - Podcast #39,39,2019-09-23T10:11:31Z,"Invitamos a Jesús Monleón, Business Angel y co-fundador de Seedrocket, para hablar de su background, la fundación de emagister y relación con Grupo Intercom, su paso por el equipo de Capital Riesgo de LaCaixa, su salida e incorporación al equipo de Trovit, la fundación de SeedRocket, el lanzamiento de Offerum y su accidentada fusión con Groupalia, y acabamos hablando sobre como montar buenos equipos y detectar el talento."
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS44NjIxNjc5OUQwQkJBODQ5,"La historia completa de Glovo con Oscar Pierre, CEO - Podcast 107",107,2019-09-21T10:54:53Z,"¿Quieres participar en el podcast? Rellena este formulario y hablemos:
https://2ydogsajep9.typeform.com/to/sE0zvWxJ

Oscar Pierre es el CEO de Glovo, una de las startups con mayor crecimiento a nivel mundial con sede y origen en Barcelona. En el podcast de esta semana hablamos de cómo se ha convertido Glovo en la gran empresa que es ahora con cifras de negocio que superan los 100 millones de euros anuales y con más de 1.300 trabajadores en plantilla (sin contar riders).

00:00:00 Intro
00:00:53 ¿Qué es Glovo?
00:04:20 Propuesta de valor y competitividad: ""Pide lo que quieras""
00:08:17 Competencia y modelo de negocio delivery
00:11:13 Permisos y acuerdos con restaurantes
00:19:00 Cómo se diseña un sistema de información como el de Glovo
00:20:41 Cómo captar comercios, riders, y clientes
00:24:43 Marketing
00:27:43 Finanzas
00:34:01 La clave de éxito
00:36:49 Rondas de inversión
00:44:57 Levantar dinero y ""perder"" ownership de la compañía
00:47:35 Los riders ¿hay conflicto?
00:54:51 Oscar Pierre

Suscríbete a nuestra newsletter para saber más: 
https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk
Vídeo: https://youtu.be/AnqAIuxPiO8"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS43RDg3MzJDMTRFMTZFOTAw,Valoración de empresas con Mattieu Carenzo - Podcast 106,106,2019-09-16T10:37:19Z,"¿Cuánto vale Glovo? ¿Cuánto vale WeWork? Saber cuánto vale una empresa tradicional es sin duda complicado. Saber cuánto vale una startup es casi imposible.

Para entender cómo funcionan las metodologías de valoración de empresas, tuvimos la suerte de hablar con Mattieu Carenzo, profesor del IESE e inversor early stage de empresas como Glovo.

Bernat Farrero (CEO de Itnig) y Juan Rodríguez (CEO de Camaloon) charlan con él para contrastar si realmente tiene algún fundamento la valoración de una startup cuando ni siquiera hay un track record. Mattieu incluso llega a afirmar que para un inversor, la valoración de la empresa al invertir no es importante ya que habría que mirar únicamente a la valoración de salida y su potencial de crecimiento.

-----------
El podcast de esta semana está patrocinado por Colchón Morfeo 

Si quieres estar al tanto de todas las noticias sobre startups, suscríbete a nuestra newsletter en itnig.net/newsletter

Vídeo: https://youtu.be/zJtHqwoUta0"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5BNzdEQzY0REQzQTEyN0U3,How Uber and Airbnb Should Have Entered New Markets - Podcast snippet,,2019-09-13T11:16:52Z,"Want to see the full interview? http://bit.ly/2hTWGrd

Spanish authorities have been notoriously known for opposing the sharing economy and collaborative economy platforms such as Airbnb, Uber, as well as BlaBlaCar, even though the Spanish population is using the platforms more than most European citizens. Sharing economy expert Albert Cañigueral shares his insights on how Airbnb or Uber should have entered Barcelona or other cities, if they were to do it again.
Want to see our other podcasts: 

Check us out on social media:
Facebook: https://www.facebook.com/itnig/
Twitter: https://twitter.com/itnig
LinkedIn: http://buff.ly/2gHaXGr
Website: http://itnig.net

Visit our blog for more great startup content: https://blog.itnig.net/

We're always looking for talent to join our teams, check out: http://itnig.net/jobs.html

For weekly startup videos subscribe to our channel.

The sharing economy and Uber.
The sharing economy Airbnb
Challenges legislation Airbnb
Challenges legislation Uber
New rules for Uber
How to manage Airbnb in big cities
How Airbnb and Uber should have entered Barcelona
The truth about Uber
The truth about Airbnb"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5EODgyNjY4MzA3QzY5RTkx,"De la gran empresa a dirigir una startup con Dan Kragt, CEO de Quipu - Podcast 105",105,2019-09-09T10:26:26Z,"En el podcast de esta semana entrevistamos a Dan Kragt, reciente fichaje de Quipu como CEO. Dan cuenta con una gran experiencia en la gestión de la administración de  una empresa al más alto nivel.

Nos cuenta como parte de su experiencia viene de la creación de una gestoría independiente en Barcelona que poco después, sería absorbida por TMF, la gestoría más grande del mundo. En TMF acabaría subiendo puestos hasta llegar a convertirse en el director operativo a nivel mundial, consiguiendo una gran experiencia en la gestión de los departamentos más importantes de una empresa. 

Bernat Farrero (CEO de Itnig) y Oriol Blanc (CPO de Quipu) enfatizan en cómo una persona con experiencia en el sector de la gran empresa puede encajar en una startup y cómo una startup puede crecer gracias a esta experiencia al más alto nivel.

-
This week's podcast is brought to you by Curve, the one card that unifies all your debit and credit cards and removes foreign transaction fees from all of them.

Si quieres estar al día de nuestros podcast, suscríbete a nuestro canal de YouTube o simplemente suscríbete a nuestra newsletter en itnig.net/newsletter"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4wN0FBRUVFNEVBMTZBQ0Mx,"La firma digital con Juan Zamora, CEO de Signaturit - Podcast 104",104,2019-08-30T14:43:32Z,"Esta semana Bernat Farrero (CEO de Itnig) y Jordi Romero (CEO de Factorial) charlan con Juan Zamora sobre cómo Signaturit se ha abierto paso como un referente en la firma digital, facilitando la digitalización de los negocios. Signaturit es un híbrido entre una empresa legal y una plataforma tecnológica ya que su valor principal es dar certeza de que alguien ha aceptado algunas condiciones. Juan nos explica que hay distintos niveles en la firma digital y que por lo tanto hay distintos modelos de explotación tecnológica.

-
El podcast de esta semana lo patrocina Codeworks, la escuela de programación más intensiva de Europa con la que aprenderás JavaScript y te convertirás en full-stack developer en tan sólo 3 meses!

Si quieres estar al día de nuestros podcast, suscríbete a nuestro canal de YouTube o símplemente suscríbete a nuestra newsletter en itnig.net/newsletter

Vídeo: https://youtu.be/cWPNtwAd_Ww"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4zNDIxRUJGQThFRTg1QzAy,Cómo un CFO financia una startup - Podcast 103,103,2019-08-26T09:18:46Z,"Traemos la financiación a debate para responder a la pregunta de ""¿cómo financiar tu startup?"". Para solucionar esta duda, traemos a 3 CFOs de startups de éxito como son  Isaac Cabezas (Paack), María Fierro (Vilynx.com) y Lluís Vidal (COO de Exoticca).

Todos ellos pertenecen a BCNCFO, un grupo formado por los CFOs de las principales startups del ecosistema emprendedor español y mediante el cual comparten experiencias y conocimiento, ofrecen soporte a otras startups en un early stage y realizan encuentros y actividades como punto de encuentro para talento e inversión internacional.

Para hacer las cosas más interesantes, las preguntas fueron formuladas por otros CFOs interesados en saber su opinión sobre temas como mecanismos para obtener fondos e incluso cuándo una startup necesitaría contar con un Director Financiero.

Hablan de temas como subvenciones, programas como ENISA o CDTI, sobre el número de cuentas bancarias que debería tener una startup y muchos más temas.

Como sabemos que este podcast solo ha cubierto unas cuantas de las preguntas que podrías tener, se han comprometido a responder a las preguntas de vuestros comentarios!

-
Para estar al día de todas nuestras publicaciones, suscríbete al canal o sigue nuestra newsletter entrando en https://itnig.net/newsletter"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS4yOTZGRTNEQ0ZGNUM5RDgw,Movilidad sobre demanda con Gerard Martret de Shotl - Podcast 102,102,2019-08-19T11:57:10Z,"Gerard Martret es un emprendedor centrado en el crecimiento sostenible de sus negocios. En el podcast de esta semana nos adentramos en conocer en profundidad el mercado de la movilidad compartida desde el punto de vista de los autobuses.

Gerard charla con Bernat Farrero (CEO de Itnig) y con Pablo Hernández (Media Manager de Itnig) sobre cómo Shotl trabaja en un sector que apunta principalmente a cubrir la movilidad de zonas suburbanas, polígonos o grandes centros de trabajo así como sectores nicho como el transporte de personas con discapacidad.

Actualmente en pleno desarrollo de la empresa, nos cuenta sus planes de futuro y de crecimiento en países que aun no cubre con su operativa.

Para estar al día de todas nuestras publicaciones, suscríbete al canal o sigue nuestra newsletter entrando en https://itnig.net/newsletter"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5CQzUwREI3MzkxQjdBM0E0,Marketing de grandes marcas con Ildefonso García-Serena - Podcast 101,101,2019-08-05T08:59:01Z,"Ildefonso García-Serena es una persona con un recorrido impresionante en el sector del marketing de grandes marcas.

Como buen narrador, nos cuenta alguna de las anécdotas que han ido perfilando su vida profesional a lo largo de los años. Entre otras, nos cuenta su paso por Nescafé y la historia detrás del famoso ""Sueldo para toda la vida"" que aun sigue en vigor.

Su paso por Moulinex también está plagado de historias interesante explicando por ejemplo el éxito de la picadora Moulinex 1, 2, 3 y cómo hacían frente a la competencia principalmente venida desde Braun. La revolución de los robots de cocina hizo replantear las campañas de marketing de Moulinex, algo que Ildefonso supo sacar provecho.

En esta entrevista también participan Bernat Farrero (CEO de Itnig) así como Jordi Romero (CEO de Factorial) quienes ponen en perspectiva campañas de publicidad como las de los primeros microondas o los clientes con los que trabajó en su agencia.

Si quieres estar informado de esta y más historias de emprendimiento, suscríbete al canal y a nuestra newsletter en https://itnig.net/newsletter

Vídeo: https://youtu.be/TQBYtbEzaBk"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS40OTQ5QjlEMDgzN0FBNUIw,De 1 a 100 cafeterías con Yassir Raïs de Syra Coffee - Podcast 100,100,2019-07-29T10:02:17Z,"Esta semana tenemos un podcast doblemente especial, por una parte invitamos a Yassir Raïs, Fundador y CEO de Syra Coffee, un concepto de cafetería de especialidad totalmente escalable en el que desde el Itnig Fund hemos decidido apoyar para acelerar su crecimiento. Por otro lado, estamos de celebración porque llegamos al podcast número 100!

Yassir nos explica en qué consiste exactamente el café de especialidad y por qué cree que esto es una tendencia creciente que tiene mucho recorrido tanto en Barcelona como en el resto de Europa.

Juan Rodríguez (CEO de Camaloon) y Bernat Farrero (CEO de Itnig) ayudan a comprender como negocios con una base muy imporante de locales pueden crecer a gran velocidad como es el caso de Telepizza como explica Juan.

Además, en este podcast anunciamos que la tercera cafetería de Syra estará integrado en el nuevo espacio de Itnig en calle Pujades 100 en el Poblenou de Barcelona. Estará abierto desde el día 5 de Agosto a las 8am así que si quieres pasar a saludarnos, solo tienes que pasar a saludar y probar alguno de sus cafés.

Si quieres estar informado de esta y más historias de emprendimiento, suscríbete al canal y a nuestra newsletter en https://itnig.net/newsletter"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS43ODA2MDVCQzY5QzZDMjUw,De CEO en Rakuten a ABA English con Marc Vicente - Podcast 99,99,2019-07-22T09:41:16Z,"En el podcast de esta semana charlamos con Marc Vicente, actualmente CEO en ABA English, una startup enfocada al aprendizaje del inglés. También ha pasado por otros puestos ejecutivos en empresas como Akamon o Rakuten España.

A esta conversación se unieron Juan Rodríguez (CEO de Camaloon) y Bernat Farrero (CEO de Itnig) quienes contrastaron con Marc sus opiniones sobre los marketplaces. En particular, entraron a valorar el modelo de negocio de Rakuten y su expansión internacional ya que Marc fue el encargado de crear Rakuten en España. 
---
Este episodio lo patrocina Curve, la tarjeta que unifica todas tus tarjetas de crédito y débito y elimina tasas de pago en el extranjero de todas ellas. Curve ofrece un 1% de cashback e intercambio de pagos pasados entre tarjetas. Regístrate con el código ITNIG para recibir 5€ gratis.

---
Si queréis seguir toda nuestra actividad pero sin spam, también puedes suscribirte a nuestra newsletter aquí: itnig.net"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5GNzk2RTlDQTNCQzJCQzJG,Origen de Hawkers y ByHours con Christian Rodríguez - PARTE 1 - Podcast 97,97,2019-07-14T17:27:37Z,"Christian Rodríguez es un emprendedor de nacimiento que ha pasado por startups de éxito como Hawkers, Northweek o Byhours. En el podcast de esta semana, Bernat Farrero, CEO de Itnig, y Juan Rodríguez, CEO de Camaloon hacen un repaso a los proyectos que han ido pasando por las manos de Christian

Os dejamos un enlace a la segunda parte del vídeo: https://youtu.be/XixApmvmb68

Suscríbete a nuestra newsletter para saber más: 
https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS44QjNCNkRENjNFQTBEMUND,Origen de Hawkers y ByHours con Christian Rodríguez - PARTE 2 - Podcast 98,98,2019-07-14T17:27:27Z,"Como véis, Christian dio para mucho y en esta segunda parte de la entrevista se centra en su visión sobre Hawkers. 

Si os perdísties la primera parte, aquí os dejamos un enlace: https://youtu.be/KBhog6aBdKw

Christian Rodríguez es un emprendedor de nacimiento que ha pasado por startups de éxito como Hawkers, Northweek o Byhours. En el podcast de esta semana, Bernat Farrero, CEO de Itnig, y Juan Rodríguez, CEO de Camaloon hacen un repaso a los proyectos que han ido pasando por las manos de Christian.

Suscríbete a nuestra newsletter para saber más: 
https://cutt.ly/itnignl

Twitter: https://cutt.ly/itnigtw
LinkedIn: https://cutt.ly/itniglk"
UExzOENaNGJsY0VLdEhNTUZrNHMyM1Q4UGktWkNLb2hEdS5CNEYyNTVBNDdGMDI1MDNC,Model management online con Andreas von Estorff - Podcast 96,96,2019-07-05T16:43:25Z,"Andreas von Estorff es un emprendedor en serie afincado en Barcelona que ha centrado su atención durante toda su carrera en ofrecer soluciones dentro del sector del model management y en particular sobre cómo revolucionar la industria tradicional de las agencias de modelos.

El podcast de esta semana cuenta con la participación de Bernat Farrero (CEO de Itnig) así como de Jordi Romero (CEO de Factorial) quienes preguntan detalles interesantes como cuánto cuesta contratar un modelo profesional o cómo puede un particular participar como modelo.

Esta entrevista es especialmente útil si te preguntas cómo funciona el tema de los derechos de imagen en la actualidad, ¡ya que Andreas nos comenta cuál es la situación actual para que tengas menos dudas a este respecto!

Si quieres más información puedes acceder a https://itnig.net/ y suscribirte a nuestra newsletter semanal."
